grower_label,site_key,location_id,location_name,iso_year,iso_week,week_start,risk_score,risk_score_raw,clim_score,risk_vs_clim,risk_band,count_dinophysis,y_dinophysis,y_dinophysis_nowcast,dsp_closure_risk,sst,ssta,status,role,split,latitude,longitude
Killary Middle,killary_middle,172,Killary Harbour Middle,2010,34,2010-08-23,0.1016260162601626,0.31374880019267437,0.218707015130674,-0.1170809988705114,Moderate,0.0,0,0,0.2665274878218511,14.93,-0.7076515151515164,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,34,2010-08-23,0.1016260162601626,0.3403790757441578,0.218707015130674,-0.1170809988705114,Moderate,0.0,0,0,0.4405797101449275,14.93,-0.7076515151515164,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,34,2010-08-23,0.1016260162601626,0.40768823239016394,0.218707015130674,-0.1170809988705114,Moderate,0.0,0,0,0.2665274878218511,14.83,-0.7098863636363664,active,nmp_nearby,train,53.50917,-10.07139
Killary Inner,killary_inner,171,Killary Harbour Inner,2010,35,2010-08-30,0.022222222222222223,0.07044665110850576,0.21385542168674698,-0.19163319946452476,Lower,0.0,0,0,0.16960651289009496,15.63,0.055171102661596194,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2010,35,2010-08-30,0.028037383177570093,0.08228966109010208,0.21385542168674698,-0.18581803850917689,Lower,0.0,0,0,0.25308641975308643,15.63,0.055171102661596194,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,35,2010-08-30,0.048458149779735685,0.1224829003592725,0.21385542168674698,-0.1653972719070113,Lower,0.0,0,0,0.6885245901639344,15.63,0.055171102661596194,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,35,2010-08-30,0.0673758865248227,0.19504725627176991,0.21385542168674698,-0.1464795351619243,Lower,0.0,0,0,0.2665274878218511,15.66,0.14973384030418124,active,nmp_nearby,train,53.50917,-10.07139
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,36,2010-09-06,0.0673758865248227,0.27631042049388604,0.18581560283687942,-0.11843971631205673,Lower,0.0,0,0,0.2665274878218511,15.54,0.21741444866919934,active,nmp_nearby,train,53.50917,-10.07139
Killary Inner,killary_inner,171,Killary Harbour Inner,2010,37,2010-09-13,0.022222222222222223,0.056869784946577503,0.1465149359886202,-0.12429271376639797,Lower,0.0,0,0,0.2318840579710145,14.99,-0.06920454545454646,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2010,37,2010-09-13,0.022222222222222223,0.061554763456686666,0.1465149359886202,-0.12429271376639797,Lower,0.0,0,0,0.2665274878218511,14.99,-0.06920454545454646,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,37,2010-09-13,0.022222222222222223,0.061180877392068254,0.1465149359886202,-0.12429271376639797,Lower,0.0,0,0,0.5289256198347108,14.99,-0.06920454545454646,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,37,2010-09-13,0.050505050505050504,0.12792558250294356,0.1465149359886202,-0.0960098854835697,Lower,0.0,0,0,,14.98,-0.01666666666666572,active,nmp_nearby,train,53.50917,-10.07139
Killary Inner,killary_inner,171,Killary Harbour Inner,2010,38,2010-09-20,0.022222222222222223,0.03831537185046991,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.1423948220064725,14.83,0.1692803030303036,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2010,38,2010-09-20,0.022222222222222223,0.04153914525328714,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.16960651289009496,14.83,0.1692803030303036,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,38,2010-09-20,0.022222222222222223,0.0435501118287082,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.2665274878218511,14.83,0.1692803030303036,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,38,2010-09-20,0.028037383177570093,0.08233300412748838,0.1334355828220859,-0.1053981996445158,Lower,0.0,0,0,,14.74,0.13340909090909037,active,nmp_nearby,train,53.50917,-10.07139
Ballynakill,ballynakill,163,Ballynakill,2010,39,2010-09-27,0.022222222222222223,0.05079551772521508,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,,14.45,0.15136363636363548,active,nmp_core,train,53.57167,-9.99722
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,39,2010-09-27,0.022222222222222223,0.05384524853920463,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,,14.45,0.15136363636363548,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2010,39,2010-09-27,0.022222222222222223,0.0396269347890566,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,,14.34,0.09678030303030205,active,nmp_nearby,train,53.50917,-10.07139
Killary Inner,killary_inner,171,Killary Harbour Inner,2010,40,2010-10-04,0.022222222222222223,0.04119867973162299,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.0703125,14.29,0.2757954545454542,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2010,40,2010-10-04,0.022222222222222223,0.0453785637959736,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.1423948220064725,14.29,0.2757954545454542,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,42,2010-10-18,0.005050505050505051,0.016788845241549465,0.04186046511627907,-0.03680996006577402,Lower,0.0,0,0,,13.01,-0.4190874524714836,active,nmp_core,train,53.61472,-9.83306
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,46,2010-11-15,0.0005931198102016608,0.0020747927762796263,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,0.25308641975308643,11.43,-0.326515151515153,active,nmp_core,train,53.61472,-9.83306
Ballynakill,ballynakill,163,Ballynakill,2010,48,2010-11-29,0.0,0.0008826937124271858,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,,10.02,-0.9461742424242434,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2010,50,2010-12-13,0.0,0.0004959484378300961,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.052845528455284556,9.38,-0.9018461538461526,active,nmp_core,train,53.6,-9.75528
Killary Outer,killary_outer,175,Killary Harbour Outer,2010,50,2010-12-13,0.0,0.000545337369276202,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.0703125,9.38,-0.9018461538461526,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,3,2011-01-17,0.0,0.00036459334985249243,0.0,0.0,Lower,0.0,0,0,0.0703125,8.24,-0.8481090909090909,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,3,2011-01-17,0.0,0.0004088541159844566,0.0,0.0,Lower,0.0,0,0,0.0703125,8.24,-0.8481090909090909,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,3,2011-01-17,0.0,0.0004009065565381632,0.0,0.0,Lower,0.0,0,0,0.16960651289009496,8.24,-0.8481090909090909,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,7,2011-02-14,0.0,0.0003208460085557319,0.0,0.0,Lower,0.0,0,0,0.03162055335968379,8.03,-0.6562909090909113,active,nmp_core,train,53.6,-9.75528
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,7,2011-02-14,0.0,0.00035982947913248546,0.0,0.0,Lower,0.0,0,0,0.16960651289009496,8.03,-0.6562909090909113,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,11,2011-03-14,0.0,0.0010510842790182383,0.00625,-0.00625,Lower,0.0,0,0,0.03162055335968379,7.39,-1.404379562043796,active,nmp_core,train,53.6,-9.75528
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,11,2011-03-14,0.0005931198102016608,0.001473788459271064,0.00625,-0.00565688018979834,Lower,0.0,0,0,0.0703125,7.39,-1.404379562043796,active,nmp_core,train,53.61472,-9.83306
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,12,2011-03-21,0.0005931198102016608,0.0025368414727154794,0.008032128514056224,-0.007439008703854564,Lower,0.0,0,0,,8.92,-0.06948717948717942,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,12,2011-03-21,0.0005931198102016608,0.0028819605861500177,0.008032128514056224,-0.007439008703854564,Lower,0.0,0,0,,8.92,-0.06948717948717942,active,nmp_core,train,53.61472,-9.83306
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,16,2011-04-18,0.0005931198102016608,0.00522743844418726,0.02773246329526917,-0.027139343485067507,Lower,0.0,0,0,0.03771847079041601,10.39,0.006763636363634973,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,16,2011-04-18,0.0005931198102016608,0.006192346031798797,0.02773246329526917,-0.027139343485067507,Lower,0.0,0,0,0.052845528455284556,10.39,0.006763636363634973,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,18,2011-05-02,0.022222222222222223,0.07847207185585924,0.0713128038897893,-0.04909058166756708,Lower,0.0,0,0,0.052845528455284556,11.09,-0.030981818181818,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,18,2011-05-02,0.048458149779735685,0.1134872419232772,0.0713128038897893,-0.02285465411005362,Lower,0.0,0,0,0.0703125,11.09,-0.030981818181818,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,18,2011-05-02,0.048458149779735685,0.12046280839308326,0.0713128038897893,-0.02285465411005362,Lower,0.0,0,0,0.0703125,11.09,-0.030981818181818,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,19,2011-05-09,0.028037383177570093,0.09108024086637612,0.12423312883435583,-0.09619574565678574,Lower,0.0,0,0,0.052845528455284556,11.15,-0.37567272727272716,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,19,2011-05-09,0.029411764705882353,0.10109207739480268,0.12423312883435583,-0.09482136412847347,Lower,0.0,0,0,0.052845528455284556,11.15,-0.37567272727272716,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,19,2011-05-09,0.048458149779735685,0.10622643864143196,0.12423312883435583,-0.07577497905462015,Lower,0.0,0,0,0.0703125,11.15,-0.37567272727272716,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,20,2011-05-16,0.029411764705882353,0.09868681850690365,0.1562043795620438,-0.12679261485616145,Lower,0.0,0,0,0.03162055335968379,11.14,-0.7459272727272719,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,20,2011-05-16,0.0673758865248227,0.15086225535954234,0.1562043795620438,-0.08882849303722111,Lower,0.0,0,0,0.052845528455284556,11.14,-0.7459272727272719,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,20,2011-05-16,0.0673758865248227,0.15568414369054417,0.1562043795620438,-0.08882849303722111,Lower,0.0,0,0,0.052845528455284556,11.14,-0.7459272727272719,active,nmp_core,train,53.61472,-9.83306
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,21,2011-05-23,0.0673758865248227,0.17416023295671412,0.2021604938271605,-0.13478460730233782,Lower,0.0,0,0,0.052845528455284556,11.55,-1.0966181818181795,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,21,2011-05-23,0.0673758865248227,0.2329250503214378,0.2021604938271605,-0.13478460730233782,Lower,0.0,0,0,0.0703125,11.55,-1.0966181818181795,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,22,2011-05-30,0.0673758865248227,0.21891673398129405,0.23323170731707318,-0.16585582079225047,Lower,0.0,0,0,0.052845528455284556,12.18,-1.1400000000000006,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,22,2011-05-30,0.0673758865248227,0.2571995831305082,0.23323170731707318,-0.16585582079225047,Lower,0.0,0,0,0.0703125,12.18,-1.1400000000000006,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,22,2011-05-30,0.1016260162601626,0.34195588356218143,0.23323170731707318,-0.13160569105691058,Moderate,0.0,0,0,0.0703125,12.18,-1.1400000000000006,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,23,2011-06-06,0.09090909090909091,0.283604922686555,0.29337539432176657,-0.20246630341267566,Moderate,0.0,0,0,0.052845528455284556,12.28,-1.3877007299270065,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,23,2011-06-06,0.1016260162601626,0.3289504816090652,0.29337539432176657,-0.19174937806160397,Moderate,0.0,0,0,0.0703125,12.28,-1.3877007299270065,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,23,2011-06-06,0.1389652106303715,0.4230762243078711,0.29337539432176657,-0.15441018369139506,Moderate,0.0,0,0,0.0703125,12.28,-1.3877007299270065,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,24,2011-06-13,0.1491442542787286,0.49376795329186945,0.34532374100719426,-0.19617948672846566,Moderate,0.0,0,0,0.0703125,13.35,-0.5571167883211672,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,24,2011-06-13,0.19161676646706588,0.5660233379185731,0.34532374100719426,-0.15370697454012838,Higher,0.0,0,0,0.0703125,13.35,-0.5571167883211672,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,24,2011-06-13,0.19161676646706588,0.5859035107336368,0.34532374100719426,-0.15370697454012838,Higher,0.0,0,0,0.1423948220064725,13.35,-0.5571167883211672,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,25,2011-06-20,0.16129032258064516,0.5494570094915889,0.33948863636363635,-0.1781983137829912,Higher,80.0,0,0,0.0703125,13.34,-0.8693430656934318,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,25,2011-06-20,0.26905829596412556,0.619882861759237,0.33948863636363635,-0.0704303403995108,Higher,0.0,0,0,0.0703125,13.34,-0.8693430656934318,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,25,2011-06-20,0.26905829596412556,0.6388699149973225,0.33948863636363635,-0.0704303403995108,Higher,0.0,0,0,0.0703125,13.34,-0.8693430656934318,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,26,2011-06-27,0.1016260162601626,0.41889685743309085,0.36123348017621143,-0.25960746391604883,Moderate,0.0,0,0,0.0703125,13.54,-0.9482181818181807,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,26,2011-06-27,0.1491442542787286,0.4998294175958391,0.36123348017621143,-0.21208922589748283,Moderate,0.0,0,0,0.0703125,13.54,-0.9482181818181807,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,26,2011-06-27,0.15217391304347827,0.5326011603105176,0.36123348017621143,-0.20905956713273316,Higher,0.0,0,0,0.09352517985611511,13.54,-0.9482181818181807,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,27,2011-07-04,0.1491442542787286,0.4932892519393486,0.36623748211731044,-0.21709322783858184,Moderate,40.0,0,0,0.0703125,14.26,-0.6825090909090932,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,27,2011-07-04,0.16129032258064516,0.5538837528179975,0.36623748211731044,-0.20494715953666529,Higher,0.0,0,0,0.09352517985611511,14.26,-0.6825090909090932,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,27,2011-07-04,0.26905829596412556,0.6195513280744299,0.36623748211731044,-0.09717918615318488,Higher,40.0,0,0,0.16960651289009496,14.26,-0.6825090909090932,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,28,2011-07-11,0.19161676646706588,0.5774644446471583,0.33476394849785407,-0.1431471820307882,Higher,0.0,0,0,0.25308641975308643,13.93,-1.4669343065693443,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,28,2011-07-11,0.26905829596412556,0.6182944535601416,0.33476394849785407,-0.06570565253372851,Higher,0.0,0,0,0.2665274878218511,13.93,-1.4669343065693443,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,28,2011-07-11,0.38565022421524664,0.7104623404566852,0.33476394849785407,0.05088627571739257,Higher,0.0,0,0,0.2665274878218511,13.93,-1.4669343065693443,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,29,2011-07-18,0.1491442542787286,0.4848347479310962,0.32905982905982906,-0.17991557478110046,Moderate,40.0,0,0,0.0703125,13.15,-2.4847636363636347,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,29,2011-07-18,0.1491442542787286,0.524247916007818,0.32905982905982906,-0.17991557478110046,Moderate,0.0,0,0,0.0703125,13.15,-2.4847636363636347,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,29,2011-07-18,0.26905829596412556,0.6503454494114164,0.32905982905982906,-0.060001533095703496,Higher,80.0,0,0,0.1423948220064725,13.15,-2.4847636363636347,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,30,2011-07-25,0.1491442542787286,0.474319845655809,0.3357348703170029,-0.1865906160382743,Moderate,0.0,0,0,0.1423948220064725,14.31,-1.414836363636363,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,30,2011-07-25,0.1491442542787286,0.5102114834253602,0.3357348703170029,-0.1865906160382743,Moderate,0.0,0,0,0.16960651289009496,14.31,-1.414836363636363,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,30,2011-07-25,0.26905829596412556,0.6404932363009227,0.3357348703170029,-0.06667657435287733,Higher,40.0,0,0,0.25308641975308643,14.31,-1.414836363636363,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,31,2011-08-01,0.1491442542787286,0.42363075046204846,0.29878048780487804,-0.14963623352614944,Moderate,0.0,0,0,0.16216216216216217,14.36,-1.4189090909090911,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,31,2011-08-01,0.1491442542787286,0.4590361196397959,0.29878048780487804,-0.14963623352614944,Moderate,40.0,0,0,0.16960651289009496,14.36,-1.4189090909090911,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,31,2011-08-01,0.36363636363636365,0.6728011737645083,0.29878048780487804,0.06485587583148561,Higher,40.0,0,0,0.2665274878218511,14.36,-1.4189090909090911,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,32,2011-08-08,0.09375,0.29121033181996686,0.24818577648766327,-0.15443577648766327,Moderate,0.0,0,0,0.16216216216216217,14.28,-1.6425735294117665,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,32,2011-08-08,0.1016260162601626,0.32748746169644455,0.24818577648766327,-0.14655976022750067,Moderate,0.0,0,0,0.16960651289009496,14.28,-1.6425735294117665,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,32,2011-08-08,0.1491442542787286,0.5211417450703166,0.24818577648766327,-0.09904152220893467,Moderate,40.0,0,0,0.2665274878218511,14.28,-1.6425735294117665,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,33,2011-08-15,0.1016260162601626,0.37250083890507557,0.2474964234620887,-0.1458704072019261,Moderate,0.0,0,0,0.16960651289009496,14.56,-1.2544528301886793,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,33,2011-08-15,0.1016260162601626,0.42163898747331546,0.2474964234620887,-0.1458704072019261,Moderate,40.0,0,0,0.16960651289009496,14.56,-1.2544528301886793,active,nmp_core,train,53.60389,-9.80278
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,34,2011-08-22,0.1016260162601626,0.3506466955580444,0.218707015130674,-0.1170809988705114,Moderate,0.0,0,0,0.16960651289009496,14.72,-0.9372348484848487,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,34,2011-08-22,0.1016260162601626,0.39873384500731807,0.218707015130674,-0.1170809988705114,Moderate,0.0,0,0,0.16960651289009496,14.72,-0.9372348484848487,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,34,2011-08-22,0.25,0.5967930827899106,0.218707015130674,0.031292984869325996,Higher,0.0,0,1,0.2665274878218511,14.72,-0.9372348484848487,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,35,2011-08-29,0.1016260162601626,0.39933309682433665,0.21385542168674698,-0.11222940542658438,Moderate,0.0,0,0,0.16960651289009496,14.81,-0.7701901140684413,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,35,2011-08-29,0.1491442542787286,0.44027834731082266,0.21385542168674698,-0.06471116740801838,Moderate,80.0,0,0,0.25308641975308643,14.81,-0.7701901140684413,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,35,2011-08-29,0.26905829596412556,0.6570215397387787,0.21385542168674698,0.05520287427737858,Higher,120.0,1,1,0.2665274878218511,14.81,-0.7701901140684413,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,37,2011-09-12,0.0673758865248227,0.1703536083625699,0.1465149359886202,-0.0791390494637975,Lower,0.0,0,0,0.16960651289009496,14.72,-0.3882575757575726,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,37,2011-09-12,0.0673758865248227,0.18709531181280867,0.1465149359886202,-0.0791390494637975,Lower,40.0,0,0,0.25308641975308643,14.72,-0.3882575757575726,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,37,2011-09-12,0.1016260162601626,0.3591056191554171,0.1465149359886202,-0.0448889197284576,Moderate,120.0,1,1,0.4405797101449275,14.72,-0.3882575757575726,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,38,2011-09-19,0.022222222222222223,0.03999151526651536,0.1334355828220859,-0.11121336059986367,Lower,40.0,0,0,0.0703125,13.89,-0.8204166666666648,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,38,2011-09-19,0.022222222222222223,0.04204989500141255,0.1334355828220859,-0.11121336059986367,Lower,80.0,0,0,0.1423948220064725,13.89,-0.8204166666666648,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,38,2011-09-19,0.022222222222222223,0.047335932858993846,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.2665274878218511,13.89,-0.8204166666666648,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,39,2011-09-26,0.022222222222222223,0.07002236420615378,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.0703125,13.98,-0.3574242424242424,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,39,2011-09-26,0.022222222222222223,0.0735080894383597,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.09352517985611511,13.98,-0.3574242424242424,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,39,2011-09-26,0.0673758865248227,0.1514627827526848,0.12111801242236025,-0.05374212589753756,Lower,0.0,0,0,0.2665274878218511,13.98,-0.3574242424242424,active,nmp_core,train,53.61472,-9.83306
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,40,2011-10-03,0.020761245674740483,0.029380775725826317,0.0975609756097561,-0.07679972993501562,Lower,0.0,0,0,0.0703125,13.73,-0.3204924242424241,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,40,2011-10-03,0.022222222222222223,0.05820995189909392,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.25308641975308643,13.73,-0.3204924242424241,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,41,2011-10-10,0.020761245674740483,0.022055046925067316,0.0856269113149847,-0.06486566564024422,Lower,0.0,0,0,0.0703125,13.27,-0.497756653992397,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,41,2011-10-10,0.020761245674740483,0.02590667655625139,0.0856269113149847,-0.06486566564024422,Lower,0.0,0,0,0.09352517985611511,13.27,-0.497756653992397,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,41,2011-10-10,0.022222222222222223,0.04011195761404046,0.0856269113149847,-0.06340468909276248,Lower,0.0,0,0,0.2665274878218511,13.27,-0.497756653992397,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,42,2011-10-17,0.005025125628140704,0.009318270246578981,0.04186046511627907,-0.036835339488138365,Lower,0.0,0,0,0.0703125,12.94,-0.5310266159695818,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,42,2011-10-17,0.005050505050505051,0.012761349504292288,0.04186046511627907,-0.03680996006577402,Lower,0.0,0,0,0.09352517985611511,12.94,-0.5310266159695818,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2011,42,2011-10-17,0.005050505050505051,0.01554805193010586,0.04186046511627907,-0.03680996006577402,Lower,0.0,0,0,0.2665274878218511,12.94,-0.5310266159695818,active,nmp_core,train,53.61472,-9.83306
Killary Inner,killary_inner,171,Killary Harbour Inner,2011,43,2011-10-24,0.0005931198102016608,0.002698408909364631,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.0703125,12.9,-0.2035227272727269,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2011,43,2011-10-24,0.0005931198102016608,0.003609087404881005,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.0703125,12.9,-0.2035227272727269,active,nmp_core,train,53.60389,-9.80278
