iso_year,iso_week,wdsp,glorad,sun,maxtp,mintp,rain,station_no,station_name
1955,17,19.2,,,9.4,6.9,7.4,1575,Malin Head
1955,18,14.771428571428572,,,13.200000000000001,7.128571428571428,2.414285714285714,1575,Malin Head
1955,19,16.157142857142855,,,9.957142857142857,4.814285714285715,4.6571428571428575,1575,Malin Head
1955,20,14.728571428571428,,,9.742857142857144,4.957142857142857,1.4428571428571428,1575,Malin Head
1955,21,12.285714285714286,,,14.928571428571429,8.642857142857142,0.4428571428571429,1575,Malin Head
1955,22,15.428571428571429,,,16.785714285714285,9.785714285714286,0.1142857142857143,1575,Malin Head
1955,23,15.342857142857143,,,12.828571428571427,7.957142857142857,4.814285714285715,1575,Malin Head
1955,24,10.671428571428573,,,14.557142857142859,10.185714285714285,3.7714285714285714,1575,Malin Head
1955,25,11.614285714285714,,,15.642857142857142,10.799999999999999,1.2285714285714284,1575,Malin Head
1955,26,11.214285714285714,,,14.914285714285715,10.928571428571429,4.642857142857143,1575,Malin Head
1955,27,5.871428571428572,,,18.75714285714286,12.842857142857143,0.0,1575,Malin Head
1955,28,5.671428571428572,,,17.614285714285714,12.542857142857143,0.17142857142857143,1575,Malin Head
1955,29,5.1571428571428575,,,17.1,11.642857142857142,0.2,1575,Malin Head
1955,30,5.685714285714285,,,18.157142857142855,12.428571428571429,0.09999999999999999,1575,Malin Head
1955,31,5.728571428571429,,,16.942857142857143,11.957142857142857,0.7428571428571428,1575,Malin Head
1955,32,7.057142857142857,,,17.228571428571428,11.885714285714286,0.6,1575,Malin Head
1955,33,12.442857142857141,,,20.2,12.514285714285714,1.5285714285714285,1575,Malin Head
1955,34,6.857142857142857,,,21.271428571428572,15.457142857142856,0.2714285714285714,1575,Malin Head
1955,35,12.114285714285714,,,17.642857142857142,11.957142857142857,4.628571428571428,1575,Malin Head
1955,36,15.9,,,17.571428571428573,12.385714285714286,2.9285714285714284,1575,Malin Head
1955,37,16.842857142857145,,,14.642857142857142,9.5,6.128571428571428,1575,Malin Head
1955,38,15.928571428571429,,,17.442857142857143,11.685714285714285,2.8428571428571425,1575,Malin Head
1955,39,16.214285714285715,,,14.957142857142857,10.671428571428573,1.1857142857142857,1575,Malin Head
1955,40,17.428571428571427,,,14.1,9.671428571428573,3.142857142857143,1575,Malin Head
1955,41,16.3,,,14.77142857142857,9.642857142857142,1.9285714285714286,1575,Malin Head
1955,42,14.671428571428573,,,9.928571428571429,4.814285714285715,2.485714285714286,1575,Malin Head
1955,43,16.3,,,10.714285714285714,6.7,2.4714285714285715,1575,Malin Head
1955,44,16.3,,,12.414285714285715,6.871428571428572,2.0285714285714285,1575,Malin Head
1955,45,9.514285714285716,,,11.357142857142858,7.614285714285714,1.5,1575,Malin Head
1955,46,6.8999999999999995,,,9.314285714285715,3.9857142857142853,0.0,1575,Malin Head
1955,47,13.071428571428571,,,10.542857142857143,7.642857142857143,1.042857142857143,1575,Malin Head
1955,48,14.242857142857144,,,9.985714285714286,6.728571428571429,1.2428571428571427,1575,Malin Head
1955,49,18.97142857142857,,,10.328571428571427,5.528571428571429,6.257142857142857,1575,Malin Head
1955,50,13.485714285714286,,,7.885714285714285,3.7285714285714286,2.142857142857143,1575,Malin Head
1955,51,18.04285714285714,,,7.614285714285714,2.1714285714285717,2.3857142857142857,1575,Malin Head
1955,52,24.657142857142855,,,10.285714285714286,5.3,4.185714285714286,1575,Malin Head
1956,1,15.1,,,8.485714285714286,5.528571428571429,0.9714285714285714,1575,Malin Head
1956,2,13.471428571428572,,,5.971428571428571,1.4428571428571428,2.1142857142857143,1575,Malin Head
1956,3,19.814285714285713,,,7.685714285714285,2.3000000000000003,3.7142857142857144,1575,Malin Head
1956,4,12.900000000000002,,,7.785714285714286,2.7142857142857144,5.528571428571429,1575,Malin Head
1956,5,15.942857142857141,,,5.285714285714286,0.8857142857142858,7.271428571428572,1575,Malin Head
1956,6,8.142857142857142,,,7.628571428571428,3.614285714285714,0.8142857142857143,1575,Malin Head
1956,7,10.385714285714286,,,5.971428571428571,-0.12857142857142861,1.2857142857142858,1575,Malin Head
1956,8,11.342857142857143,,,5.442857142857143,1.1142857142857143,0.4714285714285714,1575,Malin Head
1956,9,20.085714285714285,,,9.6,4.6571428571428575,4.728571428571429,1575,Malin Head
1956,10,14.985714285714284,,,10.985714285714286,5.471428571428571,0.6285714285714284,1575,Malin Head
1956,11,14.885714285714286,,,8.614285714285714,3.057142857142857,0.24285714285714285,1575,Malin Head
1956,12,20.228571428571428,,,10.042857142857143,6.028571428571429,0.5142857142857143,1575,Malin Head
1956,13,9.471428571428572,,,9.885714285714286,4.071428571428571,0.0,1575,Malin Head
1956,14,15.614285714285716,,,10.528571428571428,5.728571428571429,1.4857142857142858,1575,Malin Head
1956,15,13.700000000000001,,,8.814285714285715,5.071428571428571,1.3714285714285714,1575,Malin Head
1956,16,10.671428571428573,,,10.457142857142857,3.314285714285714,0.8857142857142856,1575,Malin Head
1956,17,9.4,,,9.728571428571428,5.085714285714286,0.6285714285714287,1575,Malin Head
1956,18,16.514285714285712,,,14.942857142857141,6.571428571428571,0.7857142857142857,1575,Malin Head
1956,19,20.185714285714287,,,13.62857142857143,8.285714285714286,4.0285714285714285,1575,Malin Head
1956,20,15.042857142857143,,,12.114285714285714,6.614285714285714,1.1714285714285713,1575,Malin Head
1956,21,10.942857142857141,,,13.0,8.257142857142856,1.2,1575,Malin Head
1956,22,13.585714285714285,,,13.942857142857141,9.142857142857142,1.6428571428571428,1575,Malin Head
1956,23,14.842857142857143,,,12.785714285714286,6.285714285714286,4.171428571428572,1575,Malin Head
1956,24,10.542857142857143,,,13.314285714285715,7.314285714285715,1.7,1575,Malin Head
1956,25,11.142857142857142,,,15.028571428571428,10.714285714285714,2.0,1575,Malin Head
1956,26,11.985714285714286,,,15.285714285714286,9.87142857142857,4.8428571428571425,1575,Malin Head
1956,27,12.228571428571428,,,16.985714285714288,12.028571428571428,8.142857142857142,1575,Malin Head
1956,28,12.228571428571428,,,16.057142857142857,10.528571428571428,0.5000000000000001,1575,Malin Head
1956,29,6.928571428571429,,,16.157142857142855,11.614285714285714,0.7571428571428571,1575,Malin Head
1956,30,16.114285714285714,,,15.37142857142857,12.142857142857142,2.6999999999999997,1575,Malin Head
1956,31,14.528571428571428,,,14.842857142857143,10.771428571428572,4.1,1575,Malin Head
1956,32,11.414285714285715,,,16.414285714285715,10.471428571428572,4.171428571428572,1575,Malin Head
1956,33,12.742857142857144,,,15.157142857142858,11.014285714285714,4.5,1575,Malin Head
1956,34,7.242857142857143,,,15.014285714285716,8.814285714285715,2.5285714285714285,1575,Malin Head
1956,35,11.714285714285714,,,13.828571428571427,10.585714285714285,1.6,1575,Malin Head
1956,36,10.228571428571428,,,13.571428571428571,10.771428571428572,5.142857142857143,1575,Malin Head
1956,37,13.442857142857141,,,14.799999999999999,10.857142857142858,1.842857142857143,1575,Malin Head
1956,38,10.485714285714286,,,16.657142857142855,12.028571428571428,1.0714285714285714,1575,Malin Head
1956,39,14.700000000000001,,,16.12857142857143,11.228571428571428,7.042857142857143,1575,Malin Head
1956,40,16.7,,,11.9,8.028571428571428,3.3999999999999995,1575,Malin Head
1956,41,9.271428571428572,,,15.357142857142858,9.071428571428571,0.17142857142857143,1575,Malin Head
1956,42,15.12857142857143,,,14.142857142857142,9.857142857142858,2.9857142857142853,1575,Malin Head
1956,43,16.185714285714287,,,11.814285714285715,7.385714285714286,3.9857142857142853,1575,Malin Head
1956,44,14.842857142857143,,,9.571428571428571,7.1000000000000005,0.08571428571428573,1575,Malin Head
1956,45,14.9,,,11.214285714285714,7.271428571428571,1.9857142857142855,1575,Malin Head
1956,46,12.414285714285715,,,9.957142857142857,7.142857142857143,1.2,1575,Malin Head
1956,47,14.057142857142859,,,10.0,5.542857142857143,2.7857142857142856,1575,Malin Head
1956,48,21.214285714285715,,,9.742857142857144,5.185714285714285,2.8857142857142857,1575,Malin Head
1956,49,16.885714285714286,,,11.37142857142857,8.714285714285714,2.942857142857143,1575,Malin Head
1956,50,25.914285714285715,,,9.185714285714285,3.4,8.3,1575,Malin Head
1956,51,14.985714285714286,,,8.128571428571428,4.557142857142857,0.9428571428571428,1575,Malin Head
1956,52,18.04285714285714,,,6.771428571428571,2.757142857142857,6.128571428571429,1575,Malin Head
1957,1,17.385714285714286,,,9.614285714285714,4.914285714285714,5.557142857142857,1575,Malin Head
1957,2,20.071428571428573,,,9.385714285714286,5.471428571428572,1.3571428571428572,1575,Malin Head
1957,3,12.514285714285714,,,7.485714285714287,1.6285714285714286,1.0285714285714285,1575,Malin Head
1957,4,18.1,,,7.714285714285714,1.885714285714286,8.614285714285714,1575,Malin Head
1957,5,20.614285714285717,,,8.914285714285715,3.442857142857143,7.557142857142857,1575,Malin Head
1957,6,18.585714285714285,,,9.62857142857143,4.371428571428572,2.6142857142857143,1575,Malin Head
1957,7,12.62857142857143,,,6.7,2.442857142857143,3.385714285714286,1575,Malin Head
1957,8,14.514285714285716,,,6.457142857142857,1.5,4.4,1575,Malin Head
1957,9,11.757142857142856,,,9.757142857142856,5.5,0.4,1575,Malin Head
1957,10,12.62857142857143,,,11.485714285714284,6.871428571428572,1.7857142857142858,1575,Malin Head
1957,11,16.2,,,12.442857142857141,8.5,4.614285714285714,1575,Malin Head
1957,12,13.642857142857142,,,10.87142857142857,5.3428571428571425,3.9857142857142853,1575,Malin Head
1957,13,12.657142857142857,,,11.857142857142858,6.3428571428571425,1.8714285714285714,1575,Malin Head
1957,14,9.457142857142857,,,11.414285714285715,6.642857142857143,1.2142857142857142,1575,Malin Head
1957,15,11.557142857142859,,,10.1,5.242857142857143,0.3,1575,Malin Head
1957,16,11.857142857142858,,,12.085714285714285,5.814285714285715,3.5,1575,Malin Head
1957,17,5.871428571428572,,,10.985714285714286,4.371428571428572,0.39999999999999997,1575,Malin Head
1957,18,10.942857142857141,,,10.785714285714286,7.6000000000000005,0.31428571428571433,1575,Malin Head
1957,19,9.685714285714285,,,12.0,6.685714285714285,1.9857142857142858,1575,Malin Head
1957,20,12.071428571428571,,,13.642857142857142,7.0,2.0714285714285716,1575,Malin Head
1957,21,9.385714285714286,,,14.414285714285715,7.8,0.8428571428571429,1575,Malin Head
1957,22,6.942857142857143,,,15.0,8.828571428571427,0.2285714285714286,1575,Malin Head
1957,23,13.542857142857143,,,13.171428571428573,8.428571428571429,1.2428571428571427,1575,Malin Head
1957,24,8.557142857142857,,,17.842857142857145,10.671428571428573,0.4571428571428572,1575,Malin Head
1957,25,11.957142857142857,,,17.142857142857142,11.642857142857142,0.028571428571428574,1575,Malin Head
1957,26,7.414285714285714,,,17.4,10.714285714285714,6.6,1575,Malin Head
1957,27,6.328571428571428,,,16.7,11.242857142857144,4.371428571428571,1575,Malin Head
1957,28,12.37142857142857,,,14.414285714285715,11.071428571428571,4.614285714285714,1575,Malin Head
1957,29,7.614285714285714,,,15.157142857142857,11.528571428571428,3.6000000000000005,1575,Malin Head
1957,30,14.0,,,15.842857142857143,12.457142857142857,5.071428571428571,1575,Malin Head
1957,31,6.271428571428572,,,17.04285714285714,11.37142857142857,1.157142857142857,1575,Malin Head
1957,32,8.514285714285714,,,16.928571428571427,13.214285714285714,1.0857142857142859,1575,Malin Head
1957,33,12.814285714285715,,,15.428571428571429,11.757142857142856,1.614285714285714,1575,Malin Head
1957,34,19.52857142857143,,,15.557142857142859,11.6,8.5,1575,Malin Head
1957,35,9.042857142857143,,,15.285714285714286,10.342857142857143,1.7714285714285716,1575,Malin Head
1957,36,14.157142857142857,,,15.885714285714284,10.328571428571427,1.742857142857143,1575,Malin Head
1957,37,19.657142857142855,,,13.471428571428572,9.114285714285716,7.014285714285714,1575,Malin Head
1957,38,11.37142857142857,,,14.042857142857143,11.014285714285714,13.357142857142858,1575,Malin Head
1957,39,20.642857142857142,,,12.614285714285714,9.62857142857143,1.4428571428571428,1575,Malin Head
1957,40,13.742857142857144,,,13.385714285714286,9.585714285714285,0.7142857142857143,1575,Malin Head
1957,41,11.442857142857141,,,13.742857142857144,10.4,0.4571428571428572,1575,Malin Head
1957,42,14.042857142857143,,,12.5,7.514285714285714,3.557142857142857,1575,Malin Head
1957,43,17.657142857142855,,,12.742857142857144,8.171428571428573,5.671428571428572,1575,Malin Head
1957,44,14.042857142857143,,,10.714285714285714,6.114285714285714,4.257142857142857,1575,Malin Head
1957,45,11.414285714285715,,,8.914285714285715,4.5,0.6714285714285715,1575,Malin Head
1957,46,11.885714285714284,,,9.371428571428572,6.085714285714286,2.9,1575,Malin Head
1957,47,15.299999999999999,,,10.485714285714286,6.614285714285714,1.6428571428571428,1575,Malin Head
1957,48,11.828571428571427,,,11.042857142857143,7.871428571428572,0.5285714285714286,1575,Malin Head
1957,49,16.157142857142855,,,10.171428571428573,5.414285714285714,6.6,1575,Malin Head
1957,50,14.242857142857142,,,6.428571428571429,1.8571428571428572,2.957142857142857,1575,Malin Head
1957,51,18.942857142857143,,,9.071428571428571,4.185714285714286,3.7285714285714286,1575,Malin Head
1957,52,15.485714285714286,,,9.328571428571427,5.3428571428571425,1.1714285714285713,1575,Malin Head
1958,1,16.271428571428572,,,6.528571428571429,3.442857142857143,6.385714285714286,1575,Malin Head
1958,2,19.428571428571427,,,8.128571428571428,3.3857142857142857,5.171428571428572,1575,Malin Head
1958,3,14.985714285714286,,,8.27142857142857,3.8000000000000003,4.885714285714286,1575,Malin Head
1958,4,12.042857142857143,,,4.757142857142857,-0.7714285714285715,4.514285714285714,1575,Malin Head
1958,5,13.2,,,9.62857142857143,4.6000000000000005,0.8285714285714285,1575,Malin Head
1958,6,12.62857142857143,,,5.485714285714287,1.042857142857143,4.771428571428571,1575,Malin Head
1958,7,12.957142857142857,,,9.171428571428573,4.442857142857143,2.057142857142857,1575,Malin Head
1958,8,13.557142857142859,,,8.257142857142856,4.1,13.1,1575,Malin Head
1958,9,11.671428571428573,,,7.785714285714286,4.5285714285714285,0.42857142857142855,1575,Malin Head
1958,10,18.62857142857143,,,6.885714285714286,2.342857142857143,2.6285714285714286,1575,Malin Head
