iso_year,iso_week,wdsp,glorad,sun,maxtp,mintp,rain,station_no,station_name
1942,1,14.925,,,11.175,8.4,6.625,2275,Valentia Observatory
1942,2,8.671428571428573,,,7.442857142857143,1.9428571428571428,3.6285714285714286,2275,Valentia Observatory
1942,3,13.185714285714287,,,9.142857142857142,2.414285714285714,9.914285714285715,2275,Valentia Observatory
1942,4,15.042857142857143,,,10.799999999999999,6.214285714285714,13.299999999999999,2275,Valentia Observatory
1942,5,17.6,,,9.714285714285714,4.671428571428572,4.128571428571428,2275,Valentia Observatory
1942,6,9.728571428571428,,,8.8,3.6857142857142855,0.41428571428571426,2275,Valentia Observatory
1942,7,7.928571428571429,,,8.9,4.128571428571428,1.2,2275,Valentia Observatory
1942,8,14.2,,,6.214285714285714,2.357142857142857,0.0,2275,Valentia Observatory
1942,9,10.0,,,8.028571428571428,1.614285714285714,4.714285714285714,2275,Valentia Observatory
1942,10,12.928571428571429,,,9.771428571428572,3.257142857142857,8.971428571428572,2275,Valentia Observatory
1942,11,15.72857142857143,,,12.299999999999999,8.77142857142857,4.114285714285715,2275,Valentia Observatory
1942,12,9.37142857142857,,,12.942857142857141,6.314285714285714,3.0714285714285716,2275,Valentia Observatory
1942,13,5.1000000000000005,,,12.742857142857144,3.457142857142857,1.1857142857142855,2275,Valentia Observatory
1942,14,17.7,,,11.642857142857142,6.671428571428571,10.528571428571428,2275,Valentia Observatory
1942,15,18.157142857142855,,,11.9,7.428571428571429,6.557142857142857,2275,Valentia Observatory
1942,16,6.114285714285714,,,15.985714285714286,6.442857142857143,0.028571428571428574,2275,Valentia Observatory
1942,17,9.771428571428572,,,13.457142857142857,7.3428571428571425,0.07142857142857142,2275,Valentia Observatory
1942,18,10.528571428571428,,,15.642857142857142,5.828571428571428,0.14285714285714285,2275,Valentia Observatory
1942,19,11.071428571428571,,,15.8,8.971428571428572,0.4857142857142857,2275,Valentia Observatory
1942,20,12.214285714285714,,,14.942857142857141,8.014285714285714,3.7285714285714286,2275,Valentia Observatory
1942,21,11.528571428571428,,,15.271428571428572,10.142857142857142,7.785714285714286,2275,Valentia Observatory
1942,22,12.62857142857143,,,13.557142857142859,7.942857142857143,7.057142857142857,2275,Valentia Observatory
1942,23,11.914285714285715,,,18.9,11.142857142857142,0.05714285714285715,2275,Valentia Observatory
1942,24,10.799999999999999,,,13.842857142857143,7.471428571428571,0.41428571428571426,2275,Valentia Observatory
1942,25,8.285714285714286,,,16.1,10.9,0.7857142857142857,2275,Valentia Observatory
1942,26,8.028571428571428,,,16.95714285714286,11.828571428571427,0.6142857142857142,2275,Valentia Observatory
1942,27,10.842857142857143,,,17.95714285714286,11.457142857142857,3.585714285714286,2275,Valentia Observatory
1942,28,10.614285714285714,,,16.4,10.62857142857143,1.8,2275,Valentia Observatory
1942,29,13.014285714285714,,,16.87142857142857,12.585714285714285,0.9714285714285714,2275,Valentia Observatory
1942,30,11.071428571428571,,,17.0,13.528571428571428,2.5428571428571423,2275,Valentia Observatory
1942,31,7.8999999999999995,,,18.82857142857143,11.557142857142859,2.414285714285714,2275,Valentia Observatory
1942,32,9.785714285714286,,,18.400000000000002,12.885714285714286,4.742857142857142,2275,Valentia Observatory
1942,33,12.0,,,17.357142857142858,12.757142857142856,2.2714285714285714,2275,Valentia Observatory
1942,34,14.471428571428572,,,17.185714285714287,12.014285714285716,4.957142857142857,2275,Valentia Observatory
1942,35,6.414285714285714,,,20.37142857142857,13.142857142857142,3.657142857142857,2275,Valentia Observatory
1942,36,12.557142857142859,,,16.52857142857143,12.114285714285714,5.128571428571428,2275,Valentia Observatory
1942,37,7.442857142857143,,,17.62857142857143,10.9,0.7571428571428571,2275,Valentia Observatory
1942,38,9.242857142857144,,,16.47142857142857,12.971428571428572,1.8714285714285714,2275,Valentia Observatory
1942,39,15.657142857142857,,,13.885714285714286,8.671428571428573,5.1571428571428575,2275,Valentia Observatory
1942,40,8.385714285714286,,,13.885714285714286,7.357142857142857,4.3,2275,Valentia Observatory
1942,41,12.528571428571428,,,13.971428571428572,8.057142857142857,2.1285714285714286,2275,Valentia Observatory
1942,42,12.614285714285714,,,14.314285714285715,10.0,1.8571428571428572,2275,Valentia Observatory
1942,43,11.4,,,13.271428571428572,8.714285714285714,5.3,2275,Valentia Observatory
1942,44,8.0,,,9.428571428571429,2.0428571428571427,0.7142857142857143,2275,Valentia Observatory
1942,45,8.6,,,10.914285714285715,2.2285714285714286,1.4857142857142855,2275,Valentia Observatory
1942,46,8.971428571428572,,,10.37142857142857,4.528571428571429,2.357142857142857,2275,Valentia Observatory
1942,47,4.8,,,8.871428571428572,0.7142857142857142,0.0,2275,Valentia Observatory
1942,48,7.1000000000000005,,,9.257142857142856,2.9285714285714284,0.17142857142857143,2275,Valentia Observatory
1942,49,8.385714285714286,,,10.87142857142857,7.257142857142858,2.685714285714286,2275,Valentia Observatory
1942,50,18.428571428571427,,,12.471428571428572,7.685714285714285,7.728571428571429,2275,Valentia Observatory
1942,51,18.942857142857143,,,11.814285714285715,8.114285714285714,8.885714285714286,2275,Valentia Observatory
1942,52,14.557142857142859,,,11.428571428571429,6.714285714285714,2.414285714285714,2275,Valentia Observatory
1942,53,14.414285714285713,,,9.914285714285713,5.428571428571429,3.2857142857142856,2275,Valentia Observatory
1943,1,10.528571428571428,,,10.557142857142859,6.257142857142857,7.0,2275,Valentia Observatory
1943,2,11.928571428571429,,,9.571428571428571,5.1571428571428575,8.32857142857143,2275,Valentia Observatory
1943,3,14.042857142857143,,,11.014285714285714,5.871428571428572,7.1000000000000005,2275,Valentia Observatory
1943,4,16.142857142857142,,,10.085714285714285,6.357142857142857,6.371428571428572,2275,Valentia Observatory
1943,5,14.842857142857143,,,9.414285714285715,5.728571428571428,3.6285714285714286,2275,Valentia Observatory
1943,6,16.285714285714285,,,10.757142857142856,7.185714285714285,4.228571428571429,2275,Valentia Observatory
1943,7,10.285714285714286,,,10.228571428571428,6.985714285714286,0.7000000000000001,2275,Valentia Observatory
1943,8,8.157142857142857,,,11.271428571428572,7.3999999999999995,0.35714285714285715,2275,Valentia Observatory
1943,9,5.685714285714285,,,11.028571428571428,4.314285714285714,0.41428571428571426,2275,Valentia Observatory
1943,10,8.3,,,9.885714285714286,2.642857142857143,0.7000000000000001,2275,Valentia Observatory
1943,11,12.542857142857143,,,13.014285714285714,7.071428571428571,1.2857142857142858,2275,Valentia Observatory
1943,12,13.314285714285715,,,12.942857142857141,7.2,1.5285714285714285,2275,Valentia Observatory
1943,13,13.414285714285715,,,12.914285714285715,8.828571428571427,0.8571428571428571,2275,Valentia Observatory
1943,14,12.514285714285714,,,12.528571428571428,8.528571428571428,0.2714285714285714,2275,Valentia Observatory
1943,15,9.614285714285714,,,13.585714285714285,8.514285714285714,3.4,2275,Valentia Observatory
1943,16,15.071428571428571,,,12.971428571428572,5.771428571428571,6.042857142857143,2275,Valentia Observatory
1943,17,12.157142857142857,,,12.414285714285715,8.22857142857143,2.0,2275,Valentia Observatory
1943,18,15.942857142857145,,,11.514285714285714,6.442857142857143,8.22857142857143,2275,Valentia Observatory
1943,19,11.6,,,13.828571428571427,6.271428571428571,4.8999999999999995,2275,Valentia Observatory
1943,20,12.028571428571428,,,17.1,9.957142857142857,2.0571428571428574,2275,Valentia Observatory
1943,21,10.299999999999999,,,16.45714285714286,8.642857142857142,1.2,2275,Valentia Observatory
1943,22,14.671428571428573,,,14.757142857142856,9.87142857142857,6.7,2275,Valentia Observatory
1943,23,13.285714285714286,,,15.585714285714285,10.857142857142858,7.942857142857143,2275,Valentia Observatory
1943,24,15.0,,,14.885714285714286,11.242857142857144,5.114285714285714,2275,Valentia Observatory
1943,25,10.642857142857142,,,17.47142857142857,9.585714285714285,2.4857142857142853,2275,Valentia Observatory
1943,26,5.585714285714286,,,20.95714285714286,11.771428571428572,0.014285714285714287,2275,Valentia Observatory
1943,27,12.557142857142859,,,16.414285714285715,11.457142857142857,3.5714285714285716,2275,Valentia Observatory
1943,28,12.428571428571429,,,17.842857142857145,11.542857142857143,3.1714285714285713,2275,Valentia Observatory
1943,29,6.8,,,20.25714285714286,12.471428571428572,0.37142857142857144,2275,Valentia Observatory
1943,30,10.1,,,19.157142857142855,13.585714285714285,6.985714285714286,2275,Valentia Observatory
1943,31,14.314285714285715,,,17.014285714285712,11.799999999999999,2.6,2275,Valentia Observatory
1943,32,10.471428571428572,,,16.342857142857145,10.799999999999999,1.4285714285714286,2275,Valentia Observatory
1943,33,13.114285714285714,,,18.485714285714288,13.742857142857144,4.128571428571428,2275,Valentia Observatory
1943,34,13.528571428571428,,,16.742857142857144,11.742857142857144,4.742857142857143,2275,Valentia Observatory
1943,35,16.014285714285712,,,16.571428571428573,11.700000000000001,6.8,2275,Valentia Observatory
1943,36,11.042857142857143,,,16.95714285714286,10.0,3.742857142857143,2275,Valentia Observatory
1943,37,10.114285714285714,,,15.428571428571429,11.685714285714285,1.9428571428571428,2275,Valentia Observatory
1943,38,11.2,,,13.700000000000001,9.62857142857143,1.5142857142857142,2275,Valentia Observatory
1943,39,12.685714285714285,,,14.314285714285715,9.671428571428573,5.114285714285715,2275,Valentia Observatory
1943,40,13.757142857142856,,,14.0,9.714285714285714,8.042857142857143,2275,Valentia Observatory
1943,41,11.6,,,13.085714285714285,6.6,5.1000000000000005,2275,Valentia Observatory
1943,42,13.528571428571428,,,13.342857142857143,8.257142857142856,8.471428571428572,2275,Valentia Observatory
1943,43,18.5,,,14.071428571428571,11.357142857142858,12.557142857142859,2275,Valentia Observatory
1943,44,10.685714285714285,,,12.357142857142858,9.285714285714286,3.6857142857142855,2275,Valentia Observatory
1943,45,15.742857142857142,,,11.62857142857143,7.542857142857143,4.142857142857143,2275,Valentia Observatory
1943,46,10.1,,,9.6,4.971428571428572,2.028571428571429,2275,Valentia Observatory
1943,47,13.728571428571428,,,10.942857142857141,5.814285714285715,4.3,2275,Valentia Observatory
1943,48,12.842857142857143,,,9.028571428571428,4.814285714285714,3.9714285714285715,2275,Valentia Observatory
1943,49,9.4,,,9.028571428571428,3.3428571428571425,1.0285714285714287,2275,Valentia Observatory
1943,50,13.27142857142857,,,8.8,2.3285714285714283,4.285714285714286,2275,Valentia Observatory
1943,51,13.685714285714285,,,10.085714285714285,7.357142857142857,2.8857142857142857,2275,Valentia Observatory
1943,52,11.0,,,9.885714285714286,7.728571428571429,0.5142857142857142,2275,Valentia Observatory
1944,1,10.857142857142858,,,10.185714285714285,6.857142857142857,1.6857142857142857,2275,Valentia Observatory
1944,2,13.514285714285714,,,11.1,7.7,7.128571428571428,2275,Valentia Observatory
1944,3,16.385714285714286,,,10.257142857142856,6.242857142857143,7.614285714285715,2275,Valentia Observatory
1944,4,20.771428571428572,,,11.571428571428571,8.185714285714285,3.457142857142857,2275,Valentia Observatory
1944,5,15.071428571428571,,,11.042857142857143,8.371428571428572,4.257142857142857,2275,Valentia Observatory
1944,6,11.9,,,10.385714285714286,4.571428571428571,1.4714285714285715,2275,Valentia Observatory
1944,7,8.085714285714285,,,8.485714285714286,2.0714285714285716,0.9142857142857144,2275,Valentia Observatory
1944,8,13.585714285714285,,,6.3428571428571425,2.2857142857142856,1.1428571428571428,2275,Valentia Observatory
1944,9,6.928571428571429,,,8.314285714285715,-0.1285714285714286,0.38571428571428573,2275,Valentia Observatory
1944,10,9.228571428571428,,,10.5,3.9,0.15714285714285717,2275,Valentia Observatory
1944,11,9.4,,,11.728571428571428,7.085714285714286,0.6571428571428571,2275,Valentia Observatory
1944,12,8.17142857142857,,,11.985714285714286,5.942857142857143,0.028571428571428574,2275,Valentia Observatory
