aoi,iso_year,iso_week,week_start,n_samples,Mean_Dinoflagellates,Mean_Diatoms,Mean_Copepods,Mean_LargeCopepods,Mean_SmallCopepods,PCI,lat_min,lat_max,lon_min,lon_max,cpr_mean_dinoflagellates,cpr_mean_diatoms,cpr_mean_large_copepods,cpr_mean_small_copepods,cpr_pci,n,year,week
full_extract,1982,28,1982-07-12,11,1126.03305785124,1453.055141579732,39.681818181818215,0.012396694214876037,39.669421487603344,1.2272727272727273,49.0,61.0,-16.0,0.0,1126.03305785124,1453.055141579732,0.012396694214876037,39.669421487603344,1.2272727272727273,11,1982,28
full_extract,1982,29,1982-07-19,39,1553.0303030303032,226.98612862547301,77.79681429681429,0.5629370629370631,77.23387723387722,0.6410256410256411,49.0,61.0,-16.0,0.0,1553.0303030303032,226.98612862547301,0.5629370629370631,77.23387723387722,0.6410256410256411,39,1982,29
full_extract,1982,31,1982-08-02,15,2174.2424242424245,1032.7868852459014,50.123232323232294,0.2242424242424241,49.89898989898987,0.8,49.0,61.0,-16.0,0.0,2174.2424242424245,1032.7868852459014,0.2242424242424241,49.89898989898987,0.8,15,1982,31
full_extract,1982,32,1982-08-09,52,2213.7237762237764,614.7540983606557,37.541666666666686,0.24562937062937057,37.29603729603731,1.3942307692307692,49.0,61.0,-16.0,0.0,2213.7237762237764,614.7540983606557,0.24562937062937057,37.29603729603731,1.3942307692307692,52,1982,32
full_extract,1982,33,1982-08-16,44,1260.3305785123966,1216.4679582712379,70.62878787878789,0.5185950413223139,70.11019283746559,1.7954545454545454,49.0,61.0,-16.0,0.0,1260.3305785123966,1216.4679582712379,0.5185950413223139,70.11019283746559,1.7954545454545454,44,1982,33
full_extract,1982,34,1982-08-23,23,1324.1106719367601,2441.197434069848,79.90777338603426,0.3952569169960469,79.51251646903822,1.3043478260869565,49.0,61.0,-16.0,0.0,1324.1106719367601,2441.197434069848,0.3952569169960469,79.51251646903822,1.3043478260869565,23,1982,34
full_extract,1982,35,1982-08-30,5,0.0,196.7213114754096,37.11969696969699,1.059090909090908,36.06060606060608,1.0,49.0,61.0,-16.0,0.0,0.0,196.7213114754096,1.059090909090908,36.06060606060608,1.0,5,1982,35
full_extract,1982,36,1982-09-06,57,685.805422647528,1310.0373885533509,48.236044657097295,0.3094098883572565,47.926634768740044,1.605263157894737,49.0,61.0,-16.0,0.0,685.805422647528,1310.0373885533509,0.3094098883572565,47.926634768740044,1.605263157894737,57,1982,36
full_extract,1982,37,1982-09-13,16,0.0,15.368852459016376,42.2215909090909,0.1761363636363635,42.04545454545453,0.1875,49.0,61.0,-16.0,0.0,0.0,15.368852459016376,0.1761363636363635,42.04545454545453,0.1875,16,1982,37
full_extract,1982,38,1982-09-20,41,437.91574279379154,1475.409836065574,32.26903178122687,0.11751662971175159,32.15151515151513,0.7317073170731707,49.0,61.0,-16.0,0.0,437.91574279379154,1475.409836065574,0.11751662971175159,32.15151515151513,0.7317073170731707,41,1982,38
full_extract,1982,39,1982-09-27,12,767.0454545454535,3934.4262295081976,34.31186868686867,0.4734848484848479,33.83838383838382,3.0416666666666665,49.0,61.0,-16.0,0.0,767.0454545454535,3934.4262295081976,0.4734848484848479,33.83838383838382,3.0416666666666665,12,1982,39
full_extract,1982,40,1982-10-04,7,0.0,35.12880562060886,2.1807359307359304,0.016233766233766243,2.164502164502164,0.14285714285714285,49.0,61.0,-16.0,0.0,0.0,35.12880562060886,0.016233766233766243,2.164502164502164,0.14285714285714285,7,1982,40
full_extract,1982,41,1982-10-11,26,179.19580419580433,1242.118537200504,21.506118881118887,0.5270979020979014,20.979020979020984,1.3269230769230769,49.0,61.0,-16.0,0.0,179.19580419580433,1242.118537200504,0.5270979020979014,20.979020979020984,1.3269230769230769,26,1982,41
full_extract,1982,42,1982-10-18,3,113.63636363636367,327.8688524590163,8.709595959595964,0.6287878787878771,8.080808080808087,0.3333333333333333,49.0,61.0,-16.0,0.0,113.63636363636367,327.8688524590163,0.6287878787878771,8.080808080808087,0.3333333333333333,3,1982,42
full_extract,1982,43,1982-10-25,16,85.22727272727275,394.46721311475346,4.7329545454545485,0.1875,4.5454545454545485,0.625,49.0,61.0,-16.0,0.0,85.22727272727275,394.46721311475346,0.1875,4.5454545454545485,0.625,16,1982,43
full_extract,1982,44,1982-11-01,25,113.63636363636364,701.6393442622964,9.608484848484846,0.09090909090909076,9.517575757575754,0.68,49.0,61.0,-16.0,0.0,113.63636363636364,701.6393442622964,0.09090909090909076,9.517575757575754,0.68,25,1982,44
full_extract,1982,45,1982-11-08,42,8.11688311688312,46.838407494145166,1.9159451659451658,0.04004329004329007,1.8759018759018757,0.07142857142857142,49.0,61.0,-16.0,0.0,8.11688311688312,46.838407494145166,0.04004329004329007,1.8759018759018757,0.07142857142857142,42,1982,45
full_extract,1982,46,1982-11-15,28,48.701298701298604,81.96721311475429,2.648809523809525,0.2678571428571427,2.3809523809523823,0.2857142857142857,49.0,61.0,-16.0,0.0,48.701298701298604,81.96721311475429,0.2678571428571427,2.3809523809523823,0.2857142857142857,28,1982,46
full_extract,1982,47,1982-11-22,10,0.0,0.0,0.3643939393939392,0.061363636363636266,0.303030303030303,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.061363636363636266,0.303030303030303,0.0,10,1982,47
full_extract,1982,48,1982-11-29,21,0.0,46.838407494145194,0.6010101010101009,0.02380952380952379,0.5772005772005772,0.0,49.0,61.0,-16.0,0.0,0.0,46.838407494145194,0.02380952380952379,0.5772005772005772,0.0,21,1982,48
full_extract,1982,49,1982-12-06,25,31.818181818181802,295.081967213115,3.091212121212122,0.060909090909090934,3.030303030303031,0.0,49.0,61.0,-16.0,0.0,31.818181818181802,295.081967213115,0.060909090909090934,3.030303030303031,0.0,25,1982,49
full_extract,1982,50,1982-12-13,15,0.0,0.0,0.33181818181818207,0.028787878787878772,0.30303030303030337,0.4666666666666667,49.0,61.0,-16.0,0.0,0.0,0.0,0.028787878787878772,0.30303030303030337,0.4666666666666667,15,1982,50
full_extract,1982,52,1982-12-27,33,0.0,29.80625931445603,0.48117539026629924,0.022038567493112934,0.45913682277318635,0.09090909090909091,49.0,61.0,-16.0,0.0,0.0,29.80625931445603,0.022038567493112934,0.45913682277318635,0.09090909090909091,33,1982,52
full_extract,1983,1,1983-01-03,29,0.0,0.0,0.6162486938349009,0.04153605015673982,0.574712643678161,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.04153605015673982,0.574712643678161,0.0,29,1983,1
full_extract,1983,2,1983-01-10,26,0.0,37.83102143757881,0.5419580419580421,0.017482517482517498,0.5244755244755246,0.11538461538461539,49.0,61.0,-16.0,0.0,0.0,37.83102143757881,0.017482517482517498,0.5244755244755246,0.11538461538461539,26,1983,2
full_extract,1983,3,1983-01-17,21,0.0,35.1288056206089,0.5999278499278504,0.022727272727272735,0.5772005772005776,0.047619047619047616,49.0,61.0,-16.0,0.0,0.0,35.1288056206089,0.022727272727272735,0.5772005772005776,0.047619047619047616,21,1983,3
full_extract,1983,4,1983-01-24,24,0.0,10.24590163934425,1.4741161616161638,0.08522727272727276,1.388888888888891,0.0,49.0,61.0,-16.0,0.0,0.0,10.24590163934425,0.08522727272727276,1.388888888888891,0.0,24,1983,4
full_extract,1983,5,1983-01-31,24,0.0,20.4918032786885,0.015151515151515154,0.015151515151515154,0.0,0.0,49.0,61.0,-16.0,0.0,0.0,20.4918032786885,0.015151515151515154,0.0,0.0,24,1983,5
full_extract,1983,6,1983-02-07,38,0.0,15.099223468507342,0.10665869218500794,0.026913875598086095,0.07974481658692184,0.0,49.0,61.0,-16.0,0.0,0.0,15.099223468507342,0.026913875598086095,0.07974481658692184,0.0,38,1983,6
full_extract,1983,7,1983-02-14,11,0.0,0.0,0.2878787878787878,0.012396694214876026,0.2754820936639118,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.012396694214876026,0.2754820936639118,0.0,11,1983,7
full_extract,1983,8,1983-02-21,25,0.0,19.672131147541,1.3348484848484852,0.3045454545454545,1.0303030303030307,0.0,49.0,61.0,-16.0,0.0,0.0,19.672131147541,0.3045454545454545,1.0303030303030307,0.0,25,1983,8
full_extract,1983,9,1983-02-28,45,0.0,129.3260473588342,1.6262626262626263,0.010101010101010093,1.6161616161616164,0.06666666666666667,49.0,61.0,-16.0,0.0,0.0,129.3260473588342,0.010101010101010093,1.6161616161616164,0.06666666666666667,45,1983,9
full_extract,1983,10,1983-03-07,26,39.335664335664234,63.05170239596461,2.7768065268065283,0.09615384615384616,2.680652680652682,0.038461538461538464,49.0,61.0,-16.0,0.0,39.335664335664234,63.05170239596461,0.09615384615384616,2.680652680652682,0.038461538461538464,26,1983,10
full_extract,1983,11,1983-03-14,24,85.22727272727275,1642.7595628415318,3.9106691919191934,0.059659090909090884,3.8510101010101025,0.3333333333333333,49.0,61.0,-16.0,0.0,85.22727272727275,1642.7595628415318,0.059659090909090884,3.8510101010101025,0.3333333333333333,24,1983,11
full_extract,1983,12,1983-03-21,32,0.0,461.06557377049154,2.6446496212121233,0.04048295454545451,2.6041666666666687,0.25,49.0,61.0,-16.0,0.0,0.0,461.06557377049154,0.04048295454545451,2.6041666666666687,0.25,32,1983,12
full_extract,1983,13,1983-03-28,11,0.0,678.0923994038739,3.4297520661157033,0.12396694214876028,3.3057851239669422,0.18181818181818182,49.0,61.0,-16.0,0.0,0.0,678.0923994038739,0.12396694214876028,3.3057851239669422,0.18181818181818182,11,1983,13
full_extract,1983,14,1983-04-04,24,165.71969696969725,1796.4480874316923,14.058080808080804,0.2954545454545455,13.762626262626261,0.8333333333333334,49.0,61.0,-16.0,0.0,165.71969696969725,1796.4480874316923,0.2954545454545455,13.762626262626261,0.8333333333333334,24,1983,14
full_extract,1983,15,1983-04-11,11,30.99173553719009,3405.3651266765983,15.942837465564747,0.378099173553719,15.564738292011027,1.3636363636363635,49.0,61.0,-16.0,0.0,30.99173553719009,3405.3651266765983,0.378099173553719,15.564738292011027,1.3636363636363635,11,1983,15
full_extract,1983,16,1983-04-18,42,16.23376623376624,3204.5277127244335,52.9846681096681,1.4334415584415576,51.551226551226534,1.4047619047619047,49.0,61.0,-16.0,0.0,16.23376623376624,3204.5277127244335,1.4334415584415576,51.551226551226534,1.4047619047619047,42,1983,16
full_extract,1983,17,1983-04-25,58,123.43260188087773,2213.1147540983625,64.32628004179728,1.134012539184952,63.192267502612324,0.8189655172413793,49.0,61.0,-16.0,0.0,123.43260188087773,2213.1147540983625,1.134012539184952,63.192267502612324,0.8189655172413793,58,1983,17
full_extract,1983,18,1983-05-02,9,277.77777777777777,1539.162112932605,159.18097643097644,0.426767676767677,158.75420875420875,2.8333333333333335,49.0,61.0,-16.0,0.0,277.77777777777777,1539.162112932605,0.426767676767677,158.75420875420875,2.8333333333333335,9,1983,18
full_extract,1983,19,1983-05-09,16,170.45454545454527,3509.2213114754095,42.16335227272728,0.11789772727272722,42.045454545454554,1.25,49.0,61.0,-16.0,0.0,170.45454545454527,3509.2213114754095,0.11789772727272722,42.045454545454554,1.25,16,1983,19
full_extract,1983,20,1983-05-16,36,757.5757575757566,4412.568306010926,69.68602693602696,0.1994949494949493,69.48653198653201,1.7638888888888888,49.0,61.0,-16.0,0.0,757.5757575757566,4412.568306010926,0.1994949494949493,69.48653198653201,1.7638888888888888,36,1983,20
full_extract,1983,21,1983-05-23,29,838.5579937304075,2046.3538722442065,85.46212121212127,0.3001567398119123,85.16196447230935,1.5172413793103448,49.0,61.0,-16.0,0.0,838.5579937304075,2046.3538722442065,0.3001567398119123,85.16196447230935,1.5172413793103448,29,1983,21
full_extract,1983,22,1983-05-30,24,1766.098484848484,2032.1038251366124,103.74810606060602,0.3390151515151514,103.40909090909088,0.875,49.0,61.0,-16.0,0.0,1766.098484848484,2032.1038251366124,0.3390151515151514,103.40909090909088,0.875,24,1983,22
full_extract,1983,23,1983-06-06,22,2804.752066115699,1240.685543964233,105.32128099173552,0.15599173553718998,105.16528925619832,1.5227272727272727,49.0,61.0,-16.0,0.0,2804.752066115699,1240.685543964233,0.15599173553718998,105.16528925619832,1.5227272727272727,22,1983,23
full_extract,1983,24,1983-06-13,39,1634.6153846153832,819.6721311475405,40.588772338772365,1.1171328671328662,39.4716394716395,1.3333333333333333,49.0,61.0,-16.0,0.0,1634.6153846153832,819.6721311475405,1.1171328671328662,39.4716394716395,1.3333333333333333,39,1983,24
full_extract,1983,25,1983-06-20,23,894.2687747035573,1525.3029223093367,38.63471673254285,0.16304347826086965,38.47167325428198,0.6086956521739131,49.0,61.0,-16.0,0.0,894.2687747035573,1525.3029223093367,0.16304347826086965,38.47167325428198,0.6086956521739131,23,1983,25
full_extract,1983,27,1983-07-04,17,5868.983957219254,544.8408871745419,40.65686274509802,0.1042780748663101,40.55258467023172,1.0,49.0,61.0,-16.0,0.0,5868.983957219254,544.8408871745419,0.1042780748663101,40.55258467023172,1.0,17,1983,27
full_extract,1983,28,1983-07-11,27,2428.451178451181,1633.2726168791744,70.64674523007857,0.1641414141414139,70.48260381593715,1.2222222222222223,49.0,61.0,-16.0,0.0,2428.451178451181,1633.2726168791744,0.1641414141414139,70.48260381593715,1.2222222222222223,27,1983,28
full_extract,1983,29,1983-07-18,50,2056.818181818182,1486.8852459016393,87.40090909090908,0.21909090909090903,87.18181818181819,0.58,49.0,61.0,-16.0,0.0,2056.818181818182,1486.8852459016393,0.21909090909090903,87.18181818181819,0.58,50,1983,29
full_extract,1983,30,1983-07-25,10,943.1818181818184,418.03278688524625,102.23636363636372,0.418181818181818,101.8181818181819,0.0,49.0,61.0,-16.0,0.0,943.1818181818184,418.03278688524625,0.418181818181818,101.8181818181819,0.0,10,1983,30
full_extract,1983,31,1983-08-01,8,3338.068181818181,1731.5573770491796,235.88636363636363,0.09090909090909083,235.79545454545456,1.6875,49.0,61.0,-16.0,0.0,3338.068181818181,1731.5573770491796,0.09090909090909083,235.79545454545456,1.6875,8,1983,31
full_extract,1983,32,1983-08-08,31,1173.020527859238,555.2617662612377,102.55718475073311,0.35777126099706724,102.19941348973605,0.6774193548387096,49.0,61.0,-16.0,0.0,1173.020527859238,555.2617662612377,0.35777126099706724,102.19941348973605,0.6774193548387096,31,1983,32
full_extract,1983,33,1983-08-15,56,1258.1168831168834,483.0210772833725,76.34442640692642,0.07224025974025969,76.27218614718616,0.9821428571428571,49.0,61.0,-16.0,0.0,1258.1168831168834,483.0210772833725,0.07224025974025969,76.27218614718616,0.9821428571428571,56,1983,33
full_extract,1983,34,1983-08-22,20,2738.6363636363612,725.4098360655737,121.68560606060612,1.0795454545454546,120.60606060606067,0.35,49.0,61.0,-16.0,0.0,2738.6363636363612,725.4098360655737,1.0795454545454546,120.60606060606067,0.35,20,1983,34
full_extract,1983,35,1983-08-29,6,946.9696969696971,1693.9890710382508,37.19823232323233,0.3295454545454542,36.86868686868688,0.8333333333333334,49.0,61.0,-16.0,0.0,946.9696969696971,1693.9890710382508,0.3295454545454542,36.86868686868688,0.8333333333333334,6,1983,35
full_extract,1983,36,1983-09-05,18,258.83838383838395,355.1912568306011,30.21085858585857,0.16035353535353536,30.050505050505038,0.2222222222222222,49.0,61.0,-16.0,0.0,258.83838383838395,355.1912568306011,0.16035353535353536,30.050505050505038,0.2222222222222222,18,1983,36
full_extract,1983,37,1983-09-12,65,234.2657342657341,255.98991172761671,56.88449883449882,0.28776223776223764,56.596736596736584,0.4153846153846154,49.0,61.0,-16.0,0.0,234.2657342657341,255.98991172761671,0.28776223776223764,56.596736596736584,0.4153846153846154,65,1983,37
full_extract,1983,38,1983-09-19,16,1583.8068181818182,1137.2950819672121,44.16382575757578,0.22443181818181823,43.93939393939396,1.25,49.0,61.0,-16.0,0.0,1583.8068181818182,1137.2950819672121,0.22443181818181823,43.93939393939396,1.25,16,1983,38
full_extract,1983,39,1983-09-26,12,700.7575757575754,1994.5355191256833,22.36300505050504,0.2670454545454549,22.095959595959588,1.0833333333333333,49.0,61.0,-16.0,0.0,700.7575757575754,1994.5355191256833,0.2670454545454549,22.095959595959588,1.0833333333333333,12,1983,39
full_extract,1983,40,1983-10-03,20,340.9090909090907,180.3278688524588,130.14128787878786,0.4443181818181821,129.6969696969697,0.45,49.0,61.0,-16.0,0.0,340.9090909090907,180.3278688524588,0.4443181818181821,129.6969696969697,0.45,20,1983,40
full_extract,1983,41,1983-10-10,30,556.8181818181818,1008.1967213114755,12.554292929292927,0.07954545454545452,12.474747474747472,0.8,49.0,61.0,-16.0,0.0,556.8181818181818,1008.1967213114755,0.07954545454545452,12.474747474747472,0.8,30,1983,41
full_extract,1983,42,1983-10-17,55,111.57024793388432,244.41132637853948,18.713774104683203,0.14628099173553713,18.567493112947666,0.34545454545454546,49.0,61.0,-16.0,0.0,111.57024793388432,244.41132637853948,0.14628099173553713,18.567493112947666,0.34545454545454546,55,1983,42
full_extract,1983,43,1983-10-24,1,0.0,0.0,0.0681818181818182,0.0681818181818182,0.0,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.0681818181818182,0.0,0.0,1,1983,43
full_extract,1983,45,1983-11-07,53,171.5265866209262,259.820600061862,27.80360205831905,0.10205831903945115,27.701543739279597,0.37735849056603776,49.0,61.0,-16.0,0.0,171.5265866209262,259.820600061862,0.10205831903945115,27.701543739279597,0.37735849056603776,53,1983,45
full_extract,1983,46,1983-11-14,30,185.60606060606054,368.8524590163935,5.275000000000004,0.12348484848484854,5.151515151515155,0.5,49.0,61.0,-16.0,0.0,185.60606060606054,368.8524590163935,0.12348484848484854,5.151515151515155,0.5,30,1983,46
full_extract,1983,47,1983-11-21,15,0.0,0.0,4.021717171717171,0.18333333333333324,3.838383838383838,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.18333333333333324,3.838383838383838,0.0,15,1983,47
full_extract,1983,48,1983-11-28,29,0.0,8.47936687394007,9.439916405433646,0.08777429467084637,9.3521421107628,0.0,49.0,61.0,-16.0,0.0,0.0,8.47936687394007,0.08777429467084637,9.3521421107628,0.0,29,1983,48
full_extract,1983,49,1983-12-05,59,119.41448382126345,197.27702139483182,5.239599383667183,0.0778120184899846,5.161787365177198,0.06779661016949153,49.0,61.0,-16.0,0.0,119.41448382126345,197.27702139483182,0.0778120184899846,5.161787365177198,0.06779661016949153,59,1983,49
full_extract,1983,50,1983-12-12,35,19.480519480519487,14.051522248243543,4.0341991341991355,0.09480519480519478,3.93939393939394,0.0,49.0,61.0,-16.0,0.0,19.480519480519487,14.051522248243543,0.09480519480519478,3.93939393939394,0.0,35,1983,50
full_extract,1983,51,1983-12-19,7,0.0,35.12880562060886,0.8950216450216447,0.029220779220779158,0.8658008658008657,0.0,49.0,61.0,-16.0,0.0,0.0,35.12880562060886,0.029220779220779158,0.8658008658008657,0.0,7,1983,51
full_extract,1983,52,1983-12-26,10,0.0,0.0,4.744696969696969,0.047727272727272695,4.6969696969696955,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.047727272727272695,4.6969696969696955,0.0,10,1983,52
full_extract,1984,1,1984-01-02,36,0.0,6.830601092896167,0.43055555555555564,0.05176767676767677,0.3787878787878789,0.0,49.0,61.0,-16.0,0.0,0.0,6.830601092896167,0.05176767676767677,0.3787878787878789,0.0,36,1984,1
full_extract,1984,2,1984-01-09,9,0.0,0.0,5.402356902356908,0.015151515151515145,5.387205387205392,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.015151515151515145,5.387205387205392,0.0,9,1984,2
full_extract,1984,3,1984-01-16,13,0.0,56.746532156368225,0.9708624708624707,0.038461538461538484,0.9324009324009322,0.0,49.0,61.0,-16.0,0.0,0.0,56.746532156368225,0.038461538461538484,0.9324009324009322,0.0,13,1984,3
full_extract,1984,4,1984-01-23,12,0.0,0.0,1.0328282828282827,0.022727272727272697,1.01010101010101,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.022727272727272697,1.01010101010101,0.0,12,1984,4
full_extract,1984,5,1984-01-30,45,0.0,27.32240437158469,0.7158249158249157,0.0424242424242424,0.6734006734006732,0.0,49.0,61.0,-16.0,0.0,0.0,27.32240437158469,0.0424242424242424,0.6734006734006732,0.0,45,1984,5
full_extract,1984,6,1984-02-06,35,9.740259740259743,58.5480093676814,1.4569264069264078,0.11493506493506485,1.3419913419913432,0.0,49.0,61.0,-16.0,0.0,9.740259740259743,58.5480093676814,0.11493506493506485,1.3419913419913432,0.0,35,1984,6
full_extract,1984,7,1984-02-13,19,0.0,0.0,1.1658692185007975,0.12918660287081338,1.0366826156299842,0.0,49.0,61.0,-16.0,0.0,0.0,0.0,0.12918660287081338,1.0366826156299842,0.0,19,1984,7
full_extract,1984,8,1984-02-20,8,0.0,61.47540983606562,0.0028409090909090875,0.0028409090909090875,0.0,0.0,49.0,61.0,-16.0,0.0,0.0,61.47540983606562,0.0028409090909090875,0.0,0.0,8,1984,8
full_extract,1984,9,1984-02-27,23,44.46640316205535,438.3464005702064,3.876811594202898,0.18774703557312247,3.689064558629776,0.30434782608695654,49.0,61.0,-16.0,0.0,44.46640316205535,438.3464005702064,0.18774703557312247,3.689064558629776,0.30434782608695654,23,1984,9
