iso_year,iso_week,met_mace_glorad,met_mace_sun,met_mace_wdsp,met_mace_rain,met_belmullet_glorad,met_belmullet_sun,met_belmullet_wdsp,met_belmullet_rain,met_newport_glorad,met_newport_sun,met_newport_wdsp,met_newport_rain,met_valentia_glorad,met_valentia_sun,met_valentia_wdsp,met_valentia_rain,met_malin_glorad,met_malin_sun,met_malin_wdsp,met_malin_rain,met_west_glorad,met_west_sun,met_west_wdsp,met_sun,met_glorad,met_wdsp
1943,20,,,,,,,,,,,,,,,12.028571428571428,2.0571428571428574,,,,,,,12.028571428571428,,,
1943,21,,,,,,,,,,,,,,,10.3,1.2,,,,,,,10.3,,,
1943,22,,,,,,,,,,,,,,,14.671428571428573,6.7,,,,,,,14.671428571428573,,,
1943,23,,,,,,,,,,,,,,,13.285714285714286,7.942857142857143,,,,,,,13.285714285714286,,,
1943,24,,,,,,,,,,,,,,,15.0,5.114285714285714,,,,,,,15.0,,,
1943,25,,,,,,,,,,,,,,,10.642857142857142,2.4857142857142853,,,,,,,10.642857142857142,,,
1943,26,,,,,,,,,,,,,,,5.585714285714286,0.0142857142857142,,,,,,,5.585714285714286,,,
1943,27,,,,,,,,,,,,,,,12.55714285714286,3.571428571428572,,,,,,,12.55714285714286,,,
1943,28,,,,,,,,,,,,,,,12.428571428571429,3.1714285714285717,,,,,,,12.428571428571429,,,
1943,29,,,,,,,,,,,,,,,6.8,0.3714285714285714,,,,,,,6.8,,,
1943,30,,,,,,,,,,,,,,,10.1,6.985714285714286,,,,,,,10.1,,,
1943,31,,,,,,,,,,,,,,,14.314285714285717,2.6,,,,,,,14.314285714285717,,,
1943,32,,,,,,,,,,,,,,,10.471428571428572,1.4285714285714286,,,,,,,10.471428571428572,,,
1943,33,,,,,,,,,,,,,,,13.114285714285714,4.128571428571428,,,,,,,13.114285714285714,,,
1943,34,,,,,,,,,,,,,,,13.528571428571428,4.742857142857143,,,,,,,13.528571428571428,,,
1943,35,,,,,,,,,,,,,,,16.014285714285712,6.8,,,,,,,16.014285714285712,,,
1943,36,,,,,,,,,,,,,,,11.042857142857144,3.742857142857143,,,,,,,11.042857142857144,,,
1943,37,,,,,,,,,,,,,,,10.114285714285714,1.9428571428571428,,,,,,,10.114285714285714,,,
1943,38,,,,,,,,,,,,,,,11.2,1.5142857142857142,,,,,,,11.2,,,
1943,39,,,,,,,,,,,,,,,12.685714285714283,5.114285714285715,,,,,,,12.685714285714283,,,
1943,40,,,,,,,,,,,,,,,13.757142857142856,8.042857142857143,,,,,,,13.757142857142856,,,
